,leftHandTouching,rightHandTouching
8791,False,False
8792,False,False
8793,False,False
8794,False,False
8795,False,False
8796,False,False
8797,False,False
8798,False,False
8799,False,False
8800,False,False
8801,False,False
8802,False,False
8803,False,False
8804,False,False
8805,False,False
8806,False,False
8807,False,False
8808,False,False
8809,False,False
8810,False,False
8811,False,False
8812,False,False
8813,False,False
8814,False,False
8815,False,False
8816,False,False
8817,False,False
8818,False,False
8819,False,False
8820,False,False
8821,False,False
8822,False,False
8823,False,False
8824,False,False
8825,False,False
8826,False,False
8827,False,False
8828,False,False
8829,False,False
8830,False,False
8831,False,False
8832,False,False
8833,False,False
8834,False,False
8835,False,False
8836,False,False
8837,False,False
8838,False,False
8839,False,False
8840,False,False
8841,False,False
8842,False,False
8843,False,False
8844,False,False
8845,False,False
8846,False,False
8847,False,False
8848,False,False
8849,False,False
8850,False,False
8851,False,False
8852,False,False
8853,False,False
8854,False,False
8855,False,False
8856,False,False
8857,False,False
8858,False,False
8859,False,False
8860,False,False
8861,False,False
8862,False,False
8863,False,False
8864,False,False
8865,False,False
8866,False,False
8867,False,False
8868,False,False
8869,False,False
8870,False,False
8871,False,False
8872,False,False
8873,False,False
8874,False,False
8875,False,False
8876,False,False
8877,False,False
8878,False,False
8879,False,False
8880,False,False
8881,False,False
8882,False,False
8883,False,False
8884,False,False
8885,False,False
8886,False,False
8887,False,False
8888,False,False
8889,False,False
8890,False,False
8891,False,False
8892,False,False
8893,False,False
8894,False,False
8895,False,False
8896,False,False
8897,False,False
8898,False,False
8899,False,False
8900,False,False
8901,False,False
8902,False,False
8903,False,False
8904,False,False
8905,False,False
8906,False,False
8907,False,False
8908,False,False
8909,False,False
8910,False,False
8911,False,False
8912,False,False
8913,False,False
8914,False,False
8915,False,False
8916,False,False
8917,False,False
8918,False,False
8919,False,False
8920,False,False
8921,False,False
8922,False,False
8923,False,False
8924,False,False
8925,False,False
8926,False,False
8927,False,False
8928,False,False
8929,False,False
8930,False,False
8931,False,False
8932,False,False
8933,False,False
8934,False,False
8935,False,False
8936,False,False
8937,False,False
8938,False,False
8939,False,False
8940,False,False
8941,False,False
8942,False,False
8943,False,False
8944,False,False
8945,False,False
8946,False,False
8947,False,False
8948,False,False
8949,False,False
8950,False,False
8951,False,False
8952,False,False
8953,False,False
8954,False,False
8955,False,False
8956,False,False
8957,False,False
8958,False,False
8959,False,False
8960,False,False
8961,False,False
8962,False,False
8963,False,False
8964,False,False
8965,False,False
8966,False,False
8967,False,False
8968,False,False
8969,False,False
8970,False,False
8971,False,False
8972,False,False
8973,False,False
8974,False,False
8975,False,False
8976,False,False
8977,False,False
8978,False,False
8979,False,False
8980,False,False
8981,False,False
8982,False,False
8983,False,False
8984,False,False
8985,False,False
8986,False,False
8987,False,False
8988,False,False
8989,False,False
8990,False,False
8991,False,False
8992,False,False
8993,False,False
8994,False,False
8995,False,False
8996,False,False
8997,False,False
8998,False,False
8999,False,False
9000,False,False
9001,False,False
9002,False,False
9003,False,False
9004,False,False
9005,False,False
9006,False,False
9007,False,False
9008,False,False
9009,False,False
9010,False,False
9011,False,False
9012,False,False
9013,False,False
9014,False,False
9015,False,False
9016,False,False
9017,False,False
9018,False,False
9019,False,False
9020,False,False
9021,False,False
9022,False,False
9023,False,False
9024,False,False
9025,False,False
9026,False,False
9027,False,False
9028,False,False
9029,False,False
9030,False,False
9031,False,False
9032,False,False
9033,False,False
9034,False,False
9035,False,False
9036,False,False
9037,False,False
9038,False,False
9039,False,False
9040,False,False
9041,False,False
9042,False,False
9043,False,False
9044,False,False
9045,False,False
9046,False,False
9047,False,False
9048,False,False
9049,False,False
9050,False,False
9051,False,False
9052,False,False
9053,False,False
9054,False,False
9055,False,False
9056,False,False
9057,False,False
9058,False,False
9059,False,False
9060,False,False
9061,False,False
9062,False,False
9063,False,False
9064,False,False
9065,False,False
9066,False,False
9067,False,False
9068,False,False
9069,False,False
9070,False,False
9071,False,False
9072,False,False
9073,False,False
9074,False,False
9075,False,False
9076,False,False
9077,False,False
9078,False,False
9079,False,False
9080,False,False
9081,False,False
9082,False,False
9083,False,False
9084,False,False
9085,False,False
9086,False,False
9087,False,False
9088,False,False
9089,False,False
9090,False,False
9091,False,False
9092,False,False
9093,False,False
9094,False,False
9095,False,False
9096,False,False
9097,False,False
9098,False,False
9099,False,False
9100,False,False
9101,False,False
9102,False,False
9103,False,False
9104,False,False
9105,False,False
9106,False,False
9107,False,False
9108,False,False
9109,False,False
9110,False,False
9111,False,False
9112,False,False
9113,False,False
9114,False,False
9115,False,False
9116,False,False
9117,False,False
9118,False,False
9119,False,False
9120,False,False
9121,False,False
9122,False,False
9123,False,False
9124,False,False
9125,False,False
9126,False,False
9127,False,False
9128,False,False
9129,False,False
9130,False,False
9131,False,False
9132,False,False
9133,False,False
9134,False,False
9135,False,False
9136,False,False
9137,False,False
9138,False,False
9139,False,False
9140,False,False
9141,False,False
9142,False,False
9143,False,False
9144,False,False
9145,False,False
9146,False,False
9147,False,False
9148,False,False
9149,False,False
9150,False,False
9151,False,False
9152,False,False
9153,False,False
9154,False,False
9155,False,False
9156,False,False
9157,False,False
9158,False,False
9159,False,False
9160,False,False
9161,False,False
9162,False,False
9163,False,False
9164,False,False
9165,False,False
9166,False,False
9167,False,False
9168,False,False
9169,False,False
9170,False,False
9171,False,False
9172,False,False
9173,False,False
9174,False,False
9175,False,False
9176,False,False
9177,False,False
9178,False,False
9179,False,False
9180,False,False
9181,False,False
9182,False,False
9183,False,False
9184,False,False
9185,False,False
9186,False,False
9187,False,False
9188,False,False
9189,False,False
9190,False,False
9191,False,False
9192,False,False
9193,False,False
9194,False,False
9195,False,False
9196,False,False
9197,False,False
9198,False,False
9199,False,False
9200,False,False
9201,False,False
9202,False,False
9203,False,False
9204,False,False
9205,False,False
9206,False,False
9207,False,False
9208,False,False
9209,False,False
9210,False,False
9211,False,False
9212,False,False
9213,False,False
9214,False,False
9215,False,False
9216,False,False
9217,False,False
9218,False,False
9219,False,False
9220,False,False
9221,False,False
9222,False,False
9223,False,False
9224,False,False
9225,False,False
9226,False,False
9227,False,False
9228,False,False
9229,False,False
9230,False,False
9231,False,False
9232,False,False
9233,False,False
9234,False,False
9235,False,False
9236,False,False
9237,False,False
9238,False,False
9239,False,False
9240,False,False
9241,False,False
9242,False,False
9243,False,False
9244,False,False
9245,False,False
9246,False,False
9247,False,False
9248,False,False
9249,False,False
9250,False,False
9251,False,False
9252,False,False
9253,False,False
9254,False,False
9255,False,False
9256,False,False
9257,False,False
9258,False,False
9259,False,False
9260,False,False
9261,False,False
9262,False,False
9263,False,False
9264,False,False
9265,False,False
9266,False,False
9267,False,False
9268,False,False
9269,False,False
9270,False,False
9271,False,False
9272,False,False
9273,False,False
9274,False,False
9275,False,False
9276,False,False
9277,False,False
9278,False,False
9279,False,False
9280,False,False
9281,False,False
9282,False,False
9283,False,False
9284,False,False
9285,False,False
9286,False,False
9287,False,False
9288,False,False
9289,False,False
9290,False,False
9291,False,False
9292,False,False
9293,False,False
9294,False,False
9295,False,False
9296,False,False
9297,False,False
9298,False,False
9299,False,False
9300,False,False
9301,False,False
9302,False,False
9303,False,False
9304,False,False
9305,False,False
9306,False,False
9307,False,False
9308,False,False
9309,False,False
9310,False,False
9311,False,False
9312,False,False
9313,False,False
9314,False,False
9315,False,False
9316,False,False
9317,False,False
9318,False,False
9319,False,False
9320,False,False
9321,False,False
9322,False,False
9323,False,False
9324,False,False
9325,False,False
9326,False,False
9327,False,False
9328,False,False
9329,False,False
9330,False,False
9331,False,False
9332,False,False
9333,False,False
9334,False,False
9335,False,False
9336,False,False
9337,False,False
9338,False,False
9339,False,False
9340,False,False
9341,False,False
9342,False,False
9343,False,False
9344,False,False
9345,False,False
9346,False,False
9347,False,False
9348,False,False
9349,False,False
9350,False,False
9351,False,False
9352,False,False
9353,False,False
9354,False,False
9355,False,False
9356,False,False
9357,False,False
9358,False,False
9359,False,False
9360,False,False
9361,False,False
9362,False,False
9363,False,False
9364,False,False
9365,False,False
9366,False,False
9367,False,False
9368,False,False
9369,False,False
9370,False,False
9371,False,False
9372,False,False
9373,False,False
9374,False,False
9375,False,False
9376,False,False
9377,False,False
9378,False,False
9379,False,False
9380,False,False
9381,False,False
9382,False,False
9383,False,False
9384,False,False
9385,False,False
9386,False,False
9387,False,False
9388,False,False
9389,False,False
9390,False,False
9391,False,False
9392,False,False
9393,False,False
9394,False,False
9395,False,False
9396,False,False
9397,False,False
9398,False,False
9399,False,False
9400,False,False
9401,False,False
9402,False,False
9403,False,False
9404,False,False
9405,False,False
9406,False,False
9407,False,False
9408,False,False
9409,False,False
9410,False,False
9411,False,False
9412,False,False
9413,False,False
9414,False,False
9415,False,False
9416,False,False
9417,False,False
9418,False,False
9419,False,False
9420,False,False
9421,False,False
9422,False,False
9423,False,False
9424,False,False
9425,False,False
9426,False,False
9427,False,False
9428,False,False
9429,False,False
9430,False,False
9431,False,False
9432,False,False
9433,False,False
9434,False,False
9435,False,False
9436,False,False
9437,False,False
9438,False,False
9439,False,False
9440,False,False
9441,False,False
